Date,ATA,ATA4,FC,MEPN,EC,Station,Campus,RS,CURR_ALLOC,QOH,QIT,OQAS,IQAS,QUB,QRI,Campus_Rec_Alloc,Campus_Alloc,Campus_QOH,Campus_QIT,Campus_OQAS,Campus_IQAS,Campus_QUB,Campus_QRI,Bin_Balance,Empty_Bin,RS_Campus,RS_Rec_Alloc,RS_Alloc,RS_QOH,RS_QIT,RS_OQAS,RS_IQAS,RS_QUB,RS_QRI,SO_MEPN,SO_Date,ORDER_STATUS_IND,SO_Qty,Fill_Station,FS_Campus,FS_Rec_Alloc,FS_Alloc,FS_QOH,FS_QIT,FS_IQAS,FS_OQAS,FS_QUB,FS_QRI,Campus_SO_Qty,Action,Aged_SO,Mgr_Name,Planner_Name
3/12/2019,21,2162,31,31-2162-9-0002,2,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,6,0,0,1,0,0,0,0,31-2162-9-0002,3/3/2019,O,1,SEA,NULL,1,0,1,0,0,0,0,0,0,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2162,31,31-2162-9-0002,2,SFO,SFO,JJR,1,0,0,0,0,0,0,8,1,0,1,0,0,0,0,Under,Yes,SFO,6,0,0,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2162,31,31-2162-9-0003,2,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,5,2,1,0,0,0,1,0,31-2162-9-0003,3/9/2019,O,1,JJR,SFO,6,2,1,0,0,0,1,0,0,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2163,31,31-2163-9-0001,2,MOR,IAH,JJR,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Under,Yes,SFO,6,0,0,1,0,0,0,1,31-2163-9-0001,2/28/2019,O,2,JJR,SFO,8,3,1,1,0,0,0,1,2,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2163,31,31-2163-9-0001,2,ORT,ORD,JJR,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,Under,Yes,SFO,6,0,0,1,0,0,0,1,31-2163-9-0001,2/25/2019,O,2,JJR,SFO,8,3,1,1,0,0,0,1,2,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2163,31,31-2163-9-0001,2,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,6,0,0,1,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2163,31,31-2163-9-0001,2,SFD,SFO,JJR,1,0,0,0,0,0,0,8,3,1,1,0,0,0,1,Under,Yes,SFO,6,0,0,1,0,0,0,1,31-2163-9-0001,2/27/2019,O,1,JJR,SFO,8,3,1,1,0,0,0,1,2,NULL,No,Mark Decker,Ivy Miller
3/12/2019,22,2210,31,31-2210-9-0001,1,MEX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,12,2,2,0,1,0,0,1,31-2210-9-0001,3/5/2019,O,1,JJR,SFO,14,2,2,0,0,1,0,1,0,NULL,No,Matthew Papes,Aaron Paul
3/12/2019,22,2266,31,31-2266-9-0001,0,EWR,EWR,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,3,1,0,1,0,0,0,0,31-2266-9-0001,3/2/2019,O,1,JJR,SFO,5,1,0,1,0,0,0,0,1,Flip,No,Matthew Papes,Aaron Paul
3/12/2019,22,2266,31,31-2266-9-0001,0,ORD,ORD,JJR,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Under,Yes,SFO,3,1,0,1,0,0,0,0,31-2266-9-0001,3/9/2019,O,1,JJR,SFO,5,1,0,1,0,0,0,0,1,Flip,No,Matthew Papes,Aaron Paul
3/12/2019,22,2266,31,31-2266-9-0001,0,SEA,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,3,1,0,1,0,0,0,0,31-2266-9-0001,1/16/2019,O,1,JJR,SFO,5,1,0,1,0,0,0,0,0,Flip,Yes,Matthew Papes,Aaron Paul
3/12/2019,22,2266,31,31-2266-9-0002,0,SMB,SFO,SMB,1,0,0,1,0,0,0,7,1,0,0,1,0,0,0,Under,Yes,SFO,1,1,0,0,1,0,0,0,31-2266-9-0002,3/9/2019,O,1,JJR,SFO,7,1,0,0,0,1,0,0,1,NULL,No,Matthew Papes,Aaron Paul
3/12/2019,22,2282,31,31-2282-9-0001,0,DEN,DEN,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,9,2,0,1,0,0,0,0,31-2282-9-0001,3/9/2019,O,1,IAH,IAH,1,1,2,0,0,0,0,0,1,NULL,No,Matthew Papes,Aaron Paul
3/12/2019,22,2282,31,31-2282-9-0001,0,SMB,SFO,SMB,1,0,0,0,0,0,0,11,2,0,1,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2282-9-0001,3/10/2019,O,1,JJR,SFO,11,2,0,1,0,0,0,0,1,Flip,No,Matthew Papes,Aaron Paul
3/12/2019,22,2283,31,31-2283-9-0002,0,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,11,1,0,0,3,0,0,0,31-2283-9-0002,3/9/2019,O,1,JJR,SFO,13,1,0,0,0,3,0,0,1,NULL,No,Matthew Papes,Aaron Paul
3/12/2019,22,2283,31,31-2283-9-0002,0,SMB,SFO,SMB,1,0,0,3,0,0,0,13,1,0,0,3,0,0,0,Under,Yes,SFO,1,1,0,0,3,0,0,0,31-2283-9-0002,3/8/2019,O,1,JJR,SFO,13,1,0,0,0,3,0,0,1,NULL,No,Matthew Papes,Aaron Paul
3/12/2019,23,2300,31,31-2300-9-0002,1,DFW,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,13,1,1,0,0,0,0,0,31-2300-9-0002,3/10/2019,O,1,IAD,IAD,1,1,2,0,0,0,0,0,0,NULL,No,Matthew Papes,Kim Williams
3/12/2019,23,2314,31,31-2314-9-0001,1,LGA,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,21,2,1,0,2,0,0,0,31-2314-9-0001,3/5/2019,O,1,JJR,SFO,23,2,1,0,0,2,0,0,0,Flip,No,Matthew Papes,Kim Williams
3/12/2019,23,2314,31,31-2314-9-0001,1,MEX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,21,2,1,0,2,0,0,0,31-2314-9-0001,2/19/2019,O,1,JJR,SFO,23,2,1,0,0,2,0,0,0,Flip,No,Matthew Papes,Kim Williams
3/12/2019,23,2314,31,31-2314-9-0001,1,SMB,SFO,SMB,1,0,0,2,0,0,0,23,2,1,0,2,0,0,0,Under,Yes,SFO,1,1,0,0,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Matthew Papes,Kim Williams
3/12/2019,23,2316,31,31-2316-9-0001,1,DEN,DEN,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2316-9-0001,10/19/2018,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Kim Williams
3/12/2019,23,2316,31,31-2316-9-0001,1,ORT,ORD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2316-9-0001,1/9/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Kim Williams
3/12/2019,23,2316,31,31-2316-9-0001,1,SMB,SFO,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2316-9-0001,2/9/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Kim Williams
3/12/2019,23,2328,31,31-2328-9-0002,1,IAD,IAD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,5,2,0,0,0,0,0,0,31-2328-9-0002,3/4/2019,O,1,ORJ,ORD,6,2,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Kim Williams
3/12/2019,23,2328,31,31-2328-9-0002,1,IAH,IAH,ORJ,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Under,Yes,ORD,5,2,0,0,0,0,0,0,31-2328-9-0002,3/5/2019,O,1,ORJ,ORD,6,2,0,0,0,0,0,0,2,NULL,No,Matthew Papes,Kim Williams
3/12/2019,23,2328,31,31-2328-9-0002,1,ORT,ORD,ORJ,2,0,0,0,0,0,0,6,2,0,0,0,0,0,0,Under,Yes,ORD,5,2,0,0,0,0,0,0,31-2328-9-0002,3/8/2019,O,1,ORJ,ORD,6,2,0,0,0,0,0,0,2,NULL,No,Matthew Papes,Kim Williams
3/12/2019,23,2337,31,31-2337-9-9001,0,LAT,LAX,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,0,2,4,0,0,0,0,0,31-2337-9-9001,3/7/2019,O,1,SMB,SFO,0,1,3,0,0,0,0,0,1,NULL,No,Matthew Papes,Kim Williams
3/12/2019,23,2391,31,31-2391-9-0001,1,SMB,SFO,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,4,1,1,0,0,0,0,0,31-2391-9-0001,2/23/2019,O,1,ORJ,ORD,5,1,1,0,0,0,0,0,1,NULL,No,Matthew Papes,Kim Williams
3/12/2019,24,2411,31,31-2411-9-0001,1,DEN,DEN,HDW,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,IAH,7,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Matthew Papes,Cindy Ortega
3/12/2019,24,2411,31,31-2411-9-0001,1,EWR,EWR,HDW,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,IAH,7,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Matthew Papes,Cindy Ortega
3/12/2019,24,2411,31,31-2411-9-0001,1,IAD,IAD,HDW,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,IAH,7,1,0,0,0,0,0,0,31-2411-9-0001,1/6/2019,O,1,SMB,SFO,1,1,2,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Cindy Ortega
3/12/2019,24,2411,31,31-2411-9-0001,1,LAX,LAX,HDW,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,IAH,7,1,0,0,0,0,0,0,31-2411-9-0001,3/7/2019,O,1,HDW,IAH,8,1,0,0,0,0,0,0,1,Flip,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2411,31,31-2411-9-0001,1,MOR,IAH,HDW,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,Under,Yes,IAH,7,1,0,0,0,0,0,0,31-2411-9-0001,3/7/2019,O,1,SMB,SFO,1,1,2,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2411,31,31-2411-9-0001,1,ORT,ORD,HDW,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Under,Yes,IAH,7,1,0,0,0,0,0,0,31-2411-9-0001,2/28/2019,O,1,SMB,SFO,1,1,2,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2413,31,31-2413-9-9001,1,CSG,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,6,2,4,0,0,0,0,0,31-2413-9-9001,3/10/2019,O,1,SMB,SFO,1,2,4,0,0,0,0,0,0,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2421,31,31-2421-9-0002,2,DEN,DEN,HDW,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,IAH,6,1,0,0,0,0,0,0,31-2421-9-0002,2/24/2019,O,1,PDX,NULL,1,0,0,0,0,0,0,0,1,Change FS,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2421,31,31-2421-9-0002,2,MOR,IAH,HDW,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,Under,Yes,IAH,6,1,0,0,0,0,0,0,31-2421-9-0002,3/4/2019,O,1,HDW,IAH,7,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2421,31,31-2421-9-0002,2,ORT,ORD,HDW,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,IAH,6,1,0,0,0,0,0,0,31-2421-9-0002,3/10/2019,O,1,HDW,IAH,7,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2421,31,31-2421-9-0002,2,SFO,SFO,HDW,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,Under,Yes,IAH,6,1,0,0,0,0,0,0,31-2421-9-0002,1/20/2019,O,1,SMB,SFO,1,1,1,0,0,0,0,0,1,Check SO,Yes,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,31,31-2422-9-0001,1,MOR,IAH,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,2,1,1,0,0,0,0,0,31-2422-9-0001,2/28/2019,O,1,JJR,SFO,2,1,1,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,31,31-2422-9-0002,1,DEN,DEN,JJR,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Under,Yes,SFO,8,2,2,0,0,0,0,0,31-2422-9-0002,3/10/2019,O,1,JJR,SFO,10,2,2,0,0,0,0,0,2,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,31,31-2422-9-0002,1,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,8,2,2,0,0,0,0,0,31-2422-9-0002,3/8/2019,O,1,JJR,SFO,10,2,2,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,31,31-2422-9-0002,1,LGA,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,8,2,2,0,0,0,0,0,31-2422-9-0002,3/1/2019,O,1,JJR,SFO,10,2,2,0,0,0,0,0,0,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,31,31-2422-9-0002,1,MOR,IAH,MOR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,IAH,0,1,0,0,0,0,0,0,31-2422-9-0002,3/10/2019,O,1,EWR,EWR,1,1,1,1,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,31,31-2422-9-0002,1,ORT,ORD,JJR,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,Under,Yes,SFO,8,2,2,0,0,0,0,0,31-2422-9-0002,3/10/2019,O,1,JJR,SFO,10,2,2,0,0,0,0,0,2,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2426,31,31-2426-9-0001,1,ORT,ORD,ORJ,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Under,Yes,ORD,2,1,0,0,0,0,0,0,31-2426-9-0001,2/20/2019,O,1,ORJ,ORD,3,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2434,31,31-2434-9-9001,2,ORT,ORD,JJR,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Under,Yes,SFO,11,2,9,0,0,0,0,0,31-2434-9-9001,3/10/2019,O,1,SMB,SFO,1,1,8,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2434,31,31-2434-9-9002,1,PDX,LINE,HDW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,IAH,12,0,1,0,0,0,0,0,31-2434-9-9002,3/8/2019,O,1,HDW,IAH,13,2,19,0,0,0,0,0,0,Flip,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2441,31,31-2441-9-0001,2,EWR,EWR,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,2,1,1,0,1,0,0,0,31-2441-9-0001,3/4/2019,O,1,JJR,SFO,4,1,1,0,0,1,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2441,31,31-2441-9-0001,2,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,2,1,1,0,1,0,0,0,31-2441-9-0001,3/8/2019,O,1,JJR,SFO,4,1,1,0,0,1,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2441,31,31-2441-9-0001,2,ORT,ORD,JJR,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Under,Yes,SFO,2,1,1,0,1,0,0,0,31-2441-9-0001,3/7/2019,O,1,JJR,SFO,4,1,1,0,0,1,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,25,2533,31,31-2533-9-0001,3,IAD,IAD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,3/11/2019,O,1,ORJ,ORD,12,1,0,0,0,0,0,0,1,Flip,No,Janeece Best,Patti Gandy
3/12/2019,25,2533,31,31-2533-9-0001,3,LAX,LAX,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,3/9/2019,O,1,ORJ,ORD,12,1,0,0,0,0,0,0,1,Flip,No,Janeece Best,Patti Gandy
3/12/2019,25,2533,31,31-2533-9-0001,3,MEX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,1/16/2019,O,1,ORJ,ORD,12,1,0,0,0,0,0,0,0,Flip,Yes,Janeece Best,Patti Gandy
3/12/2019,25,2533,31,31-2533-9-0001,3,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,12/7/2018,O,1,ORJ,ORD,12,1,0,0,0,0,0,0,1,Flip,Yes,Janeece Best,Patti Gandy
3/12/2019,25,2533,31,31-2533-9-0001,3,ORT,ORD,ORJ,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,3/9/2019,O,1,ORJ,ORD,12,1,0,0,0,0,0,0,1,Flip,No,Janeece Best,Patti Gandy
3/12/2019,25,2533,31,31-2533-9-0001,3,SET,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,3/3/2019,O,1,ORJ,ORD,12,1,0,0,0,0,0,0,0,Flip,No,Janeece Best,Patti Gandy
3/12/2019,25,2533,31,31-2533-9-0001,3,SMB,SFO,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,11,1,0,0,0,0,0,0,31-2533-9-0001,2/28/2019,O,1,MCO,NULL,0,1,2,0,0,0,0,0,1,NULL,No,Janeece Best,Patti Gandy
3/12/2019,25,2534,31,31-2534-9-0001,3,BOS,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,104,0,142,0,2,0,15,5,31-2534-9-0001,3/10/2019,O,1,ORT,ORD,0,0,2,0,0,0,0,0,0,NULL,No,Janeece Best,Patti Gandy
3/12/2019,25,2534,31,31-2534-9-0001,3,LHR,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,104,0,142,0,2,0,15,5,31-2534-9-0001,3/10/2019,O,1,ORD,ORD,6,8,6,0,0,0,15,0,0,NULL,No,Janeece Best,Patti Gandy
3/12/2019,25,2560,31,31-2560-9-9002,0,MEX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,34,1,23,0,1,0,0,0,31-2560-9-9002,3/10/2019,O,1,SMB,SFO,1,0,22,0,0,1,0,0,0,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,EWR,EWR,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,31-2561-9-0001,2/15/2019,O,1,ORJ,ORD,6,1,1,0,0,0,0,0,1,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,IAD,IAD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,31-2561-9-0001,2/22/2019,O,1,ORJ,ORD,6,1,1,0,0,0,0,0,1,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,MEX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,31-2561-9-0001,3/1/2019,O,1,ORJ,ORD,6,1,1,0,0,0,0,0,0,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,31-2561-9-0001,2/15/2019,O,1,ORJ,ORD,6,1,1,0,0,0,0,0,1,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,PDX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,SEA,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,31-2561-9-0001,2/28/2019,O,1,ORJ,ORD,6,1,1,0,0,0,0,0,0,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0001,1,SMB,SFO,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,5,1,1,0,0,0,0,0,31-2561-9-0001,2/18/2019,O,1,ORJ,ORD,6,1,1,0,0,0,0,0,1,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,DEN,DEN,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,1/30/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,Flip,Yes,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,EWR,EWR,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,3/10/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,Flip,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,IAD,IAD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,1/7/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,Flip,Yes,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,MEX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,3/4/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,0,Flip,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,2/24/2019,O,1,SEA,NULL,1,0,0,0,0,0,0,0,1,Flip,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,ORD,ORD,ORJ,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,3/8/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,Flip,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,PDX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,SFO,SFO,ORJ,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,2/24/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,2,Flip,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0002,1,SMB,SFO,ORJ,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-2561-9-0002,2/21/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,2,Flip,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0005,1,EWR,EWR,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,0,0,0,0,0,0,0,31-2561-9-0005,3/15/2018,O,1,ORJ,ORD,NULL,NULL,0,0,0,0,0,0,1,NULL,Yes,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0006,1,EWR,EWR,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,0,0,0,0,0,0,0,31-2561-9-0006,3/20/2018,O,1,ORJ,ORD,NULL,NULL,0,0,0,0,0,0,1,NULL,Yes,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0013,1,PDX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,1,1,1,0,0,0,0,0,31-2561-9-0013,3/7/2019,O,1,ORJ,ORD,2,1,1,0,0,0,0,0,0,NULL,No,Janeece Best,Suzanne Jackson
3/12/2019,25,2561,31,31-2561-9-0014,0,DEN,DEN,DEN,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,DEN,1,1,0,0,0,0,0,0,31-2561-9-0014,2/20/2019,O,1,MEX,NULL,1,1,2,0,0,0,0,0,1,NULL,No,Janeece Best,Suzanne Jackson
